Dates	Bayonetta	Bowser	Bowser.Jr.	Captain.Falcon	Charizard	Cloud	Corrin	Dark.Pit	Diddy.Kong	Donkey.Kong	Dr..Mario	Duck.Hunt.Duo	Falco	Fox	Ganondorf	Greninja	Ike	Jigglypuff	King.Dedede	Kirby	Link	Little.Mac	Lucario	Lucas	Lucina	Luigi	Mario	Marth	Megaman	Metaknight	Mewtwo	Mii.Brawler	Mii.Gunner	Mii.Swordsman	Mr..Game.And.Watch	Ness	Olimar	Pacman	Palutena	Peach	Pikachu	Pit	R.O.B.	Robin	Rosalina.And.Luma	Roy	Ryu	Samus	Sheik	Shulk	Sonic	Toon.Link	Villager	Wario	Wii.Fit.Trainer	Yoshi	Zelda	Zero.Suit.Samus
2015-03-04	NA	0.0138387484957882	0.0156438026474128	0.0734055354993983	0.0114320096269555	NA	NA	0.0120336943441637	0.0336943441636582	0.0192539109506619	0.0180505415162455	0.00782190132370638	0.0156438026474128	0.0324909747292419	0.029482551143201	0.0108303249097473	0.0102286401925391	0.0204572803850782	0.0138387484957882	0.01985559566787	0.0180505415162455	0.0186522262334537	0.0102286401925391	NA	0.00902527075812274	0.0385078219013237	0.0330926594464501	0.0306859205776173	0.0258724428399519	0.00902527075812274	NA	0.00902527075812274	0.0036101083032491	0.00120336943441637	0.0114320096269555	0.0385078219013237	0.01323706377858	0.0126353790613718	0.00782190132370638	0.0156438026474128	0.0276774969915764	0.0180505415162455	0.0186522262334537	0.0138387484957882	0.029482551143201	NA	NA	0.01323706377858	0.0312876052948255	0.0318892900120337	0.02647412755716	0.0186522262334537	0.0216606498194946	0.0102286401925391	0.00842358604091456	0.0258724428399519	0.0108303249097473	0.029482551143201
2015-03-11	NA	0.0171646535282899	0.00953591862682772	0.0686586141131596	0.00699300699300699	NA	NA	0.00826446280991736	0.0356007628734901	0.0203432930705658	0.0152574698029243	0.00699300699300699	0.0158931977113795	0.0356007628734901	0.0267005721551176	0.0146217418944692	0.0158931977113795	0.0184361093452003	0.0158931977113795	0.0197075651621106	0.0184361093452003	0.0197075651621106	0.0108073744437381	NA	0.0101716465352829	0.0317863954227591	0.0298792116973935	0.027972027972028	0.0254291163382072	0.0127145581691036	NA	0.00953591862682772	0.00254291163382072	0.00317863954227591	0.0120788302606484	0.0445009535918627	0.0158931977113795	0.00762873490146217	0.00699300699300699	0.0171646535282899	0.0305149396058487	0.0216147488874762	0.020979020979021	0.0171646535282899	0.020979020979021	NA	NA	0.0108073744437381	0.034965034965035	0.0330578512396694	0.0286077558804832	0.0158931977113795	0.0286077558804832	0.0133502860775588	0.00572155117609663	0.0235219326128417	0.00699300699300699	0.0292434837889383
2015-03-18	NA	0.0161569532602424	0.0132717830351991	0.0750144258511252	0.0103866128101558	NA	NA	0.0103866128101558	0.0340450086555107	0.0236583958453549	0.0138488170802077	0.00750144258511252	0.0219272937103289	0.0403923831506059	0.0282746682054241	0.0126947489901904	0.0126947489901904	0.0190421234852856	0.018465089440277	0.0144258511252164	0.0155799192152337	0.016733987305251	0.00980957876514714	NA	0.0115406809001731	0.0282746682054241	0.0392383150605886	0.0236583958453549	0.0230813618003462	0.0144258511252164	NA	0.00807847663012118	0.00346220427005193	0.00288517022504328	0.0109636468551645	0.0432775533756492	0.0144258511252164	0.00923254472013849	0.00980957876514714	0.0161569532602424	0.0213502596653203	0.0132717830351991	0.0225043277553376	0.0144258511252164	0.0259665320253895	NA	NA	0.0126947489901904	0.0380842469705713	0.035199076745528	0.0230813618003462	0.0132717830351991	0.0219272937103289	0.0132717830351991	0.00692440854010387	0.0276976341604155	0.0103866128101558	0.0271206001154068
2015-03-25	NA	0.0128410914927769	0.0101658640984484	0.0813269127875869	0.0101658640984484	NA	NA	0.0147137506688068	0.036115569823435	0.0160513643659711	0.0133761369716426	0.00588550026752274	0.0267522739432852	0.050561797752809	0.027019796682718	0.0171214553237025	0.00963081861958266	0.0160513643659711	0.0101658640984484	0.0200642054574639	0.0160513643659711	0.0179240235420011	0.0115034777956126	NA	0.0112359550561798	0.0371856607811664	0.0422685928303906	0.0286249331193151	0.0246120920278224	0.0141787051899411	NA	0.00963081861958266	0.00454788657035848	0.00267522739432852	0.00963081861958266	0.0406634563937935	0.0104333868378812	0.0115034777956126	0.00802568218298555	0.0112359550561798	0.0259497057249866	0.0173889780631354	0.019796682718031	0.014446227929374	0.0165864098448368	NA	NA	0.00909577314071696	0.0369181380417336	0.0272873194221509	0.0321027287319422	0.0165864098448368	0.0192616372391653	0.0109684323167469	0.00588550026752274	0.0256821829855538	0.00588550026752274	0.0262172284644195
2015-04-01	NA	0.010567296996663	0.0114015572858732	0.0842602892102336	0.00889877641824249	NA	NA	0.014460511679644	0.0339265850945495	0.0161290322580645	0.0147385984427141	0.00945494994438265	0.0208565072302558	0.053670745272525	0.0305895439377086	0.0152947719688543	0.0102892102335929	0.021412680756396	0.0130700778642937	0.0211345939933259	0.0194660734149055	0.014460511679644	0.00889877641824249	NA	0.0100111234705228	0.039210233592881	0.0425472747497219	0.0308676307007786	0.0258620689655172	0.0122358175750834	NA	0.010845383759733	0.00278086763070078	0.00305895439377086	0.0114015572858732	0.0458843159065628	0.00778642936596218	0.0125139043381535	0.00695216907675195	0.010567296996663	0.0239154616240267	0.014460511679644	0.0186318131256952	0.014182424916574	0.0164071190211346	NA	NA	0.00889877641824249	0.0300333704115684	0.0300333704115684	0.0289210233592881	0.0200222469410456	0.0183537263626251	0.00778642936596218	0.00723025583982202	0.0280867630700779	0.00472747497219132	0.0228031145717464
2015-04-08	NA	0.0163532297628782	0.0111747070046334	0.0850367947669665	0.0119923684927773	NA	NA	0.014445352957209	0.0348868901608068	0.0185336603979286	0.0133551376396838	0.00926683019896429	0.0168983374216408	0.0425183973834832	0.029708367402562	0.0130825838103025	0.0098119378577269	0.0182611065685473	0.0149904606159717	0.0188062142273099	0.0174434450804034	0.0182611065685473	0.00626873807576996	NA	0.0111747070046334	0.0392477514309076	0.038702643772145	0.026982829108749	0.0237121831561733	0.011719814663396	NA	0.0133551376396838	0.00408830744071954	0.00299809212319433	0.0128100299809212	0.0523303352412101	0.0114472608340147	0.0128100299809212	0.00817661488143908	0.0100844916871082	0.0239847369855546	0.0133551376396838	0.0171708912510221	0.0125374761515399	0.0190787680566912	NA	NA	0.00899427636958299	0.0365222131370946	0.0283455982556555	0.023439629326792	0.0158081221041156	0.0253475061324612	0.0106295993458708	0.00490596892886345	0.0302534750613246	0.00790406105205778	0.0209866448623603
2015-04-15	NA	0.0142808568514111	0.00782046922815369	0.0863651819109146	0.00918055083304998	NA	NA	0.0105406324379463	0.0261815708942537	0.0170010200612037	0.0125807548452907	0.00918055083304998	0.0173410404624277	0.0397823869432166	0.0258415504930296	0.0136008160489629	0.0136008160489629	0.0183611016661	0.0159809588575315	0.0221013260795648	0.0119007140428426	0.0156409384563074	0.00714042842570554	NA	0.00816048962937776	0.0350221013260796	0.037062223733424	0.0244814688881333	0.0210812648758926	0.00952057123427406	0.0720843250595036	0.0122407344440666	0.00544032641958518	0.0051003060183611	0.00884053043182591	0.0503230193811629	0.0108806528391704	0.00850051003060184	0.0102006120367222	0.0129207752465148	0.0210812648758926	0.0129207752465148	0.0163209792587555	0.0112206732403944	0.0214212852771166	NA	NA	0.013940836450187	0.02754165249915	0.0255015300918055	0.0207412444746685	0.0146208772526352	0.0193811628697722	0.00782046922815369	0.00476028561713703	0.0258415504930296	0.00578034682080925	0.0248214892893574
2015-04-22	NA	0.014065180102916	0.00960548885077187	0.0847341337907376	0.0113207547169811	NA	NA	0.00926243567753002	0.0267581475128645	0.0164665523156089	0.0130360205831904	0.00754716981132075	0.0174957118353345	0.0415094339622641	0.0250428816466552	0.0137221269296741	0.00960548885077187	0.0253859348198971	0.0123499142367067	0.0216123499142367	0.0174957118353345	0.0157804459691252	0.00789022298456261	NA	0.00926243567753002	0.0377358490566038	0.039451114922813	0.0274442538593482	0.0216123499142367	0.0123499142367067	0.0346483704974271	0.00857632933104631	0.00445969125214408	0.00445969125214408	0.0113207547169811	0.0411663807890223	0.00891938250428817	0.0102915951972556	0.00960548885077187	0.0133790737564322	0.0236706689536878	0.0144082332761578	0.0164665523156089	0.0130360205831904	0.0212692967409949	NA	NA	0.0130360205831904	0.0295025728987993	0.0312178387650086	0.0219554030874786	0.0195540308747856	0.020926243567753	0.0126929674099485	0.00480274442538594	0.0308747855917667	0.00514579759862779	0.0260720411663808
2015-04-29	NA	0.015406976744186	0.00843023255813954	0.086046511627907	0.00959302325581395	NA	NA	0.00872093023255814	0.025	0.0162790697674419	0.0127906976744186	0.00668604651162791	0.0206395348837209	0.0395348837209302	0.0267441860465116	0.0116279069767442	0.0107558139534884	0.0247093023255814	0.0186046511627907	0.0232558139534884	0.0188953488372093	0.0188953488372093	0.00959302325581395	NA	0.0130813953488372	0.0354651162790698	0.0380813953488372	0.0281976744186046	0.0200581395348837	0.0101744186046512	0.0348837209302326	0.0127906976744186	0.00465116279069767	0.00581395348837209	0.00959302325581395	0.0430232558139535	0.0101744186046512	0.0119186046511628	0.00697674418604651	0.0116279069767442	0.0270348837209302	0.0136627906976744	0.0194767441860465	0.0142441860465116	0.0191860465116279	NA	NA	0.00959302325581395	0.0296511627906977	0.026453488372093	0.0206395348837209	0.0145348837209302	0.0218023255813953	0.0145348837209302	0.00465116279069767	0.025	0.00494186046511628	0.0258720930232558
2015-05-06	NA	0.0148970747562297	0.00920910075839653	0.0842361863488624	0.0111050920910076	NA	NA	0.0100216684723727	0.0227518959913326	0.0178764897074756	0.0127302275189599	0.00812567713976165	0.0208559046587216	0.0371072589382449	0.0270855904658722	0.0148970747562297	0.00947995666305525	0.0216684723726977	0.0138136511375948	0.0181473456121343	0.0167930660888407	0.0197724810400867	0.00866738894907909	NA	0.0132719393282774	0.0368364030335861	0.0422535211267606	0.0316901408450704	0.0162513542795233	0.0100216684723727	0.0251895991332611	0.00947995666305525	0.00487540628385699	0.00216684723726977	0.00866738894907909	0.0473997833152763	0.00893824485373781	0.0121885157096425	0.0075839653304442	0.0127302275189599	0.0260021668472373	0.0167930660888407	0.0189599133261105	0.0162513542795233	0.0208559046587216	NA	NA	0.0102925243770314	0.0335861321776815	0.0273564463705309	0.021397616468039	0.0173347778981582	0.0219393282773564	0.0135427952329361	0.00866738894907909	0.028169014084507	0.00568797399783315	0.0243770314192849
2015-05-13	NA	0.0134245187436677	0.011144883485309	0.0792806484295846	0.0103850050658561	NA	NA	0.00937183383991895	0.0240628166160081	0.017983789260385	0.0151975683890578	0.00759878419452888	0.0200101317122594	0.0417933130699088	0.0238095238095238	0.0141843971631206	0.0126646403242148	0.0212765957446809	0.0184903748733536	0.0212765957446809	0.0149442755825735	0.0184903748733536	0.00886524822695036	NA	0.0144376899696049	0.0362208713272543	0.0445795339412361	0.0283687943262411	0.0187436676798379	0.0113981762917933	0.0189969604863222	0.00937183383991895	0.00557244174265451	0.00354609929078014	0.00911854103343465	0.045339412360689	0.00911854103343465	0.0121580547112462	0.00810536980749747	0.0131712259371834	0.0283687943262411	0.0124113475177305	0.0192502532928065	0.0146909827760892	0.0227963525835866	NA	NA	0.00987841945288754	0.0344478216818642	0.0258358662613982	0.0220364741641337	0.0172239108409321	0.0220364741641337	0.0134245187436677	0.00557244174265451	0.0293819655521783	0.00506585612968592	0.0250759878419453
2015-05-20	NA	0.0113610016230002	0.0106654300950614	0.0758172965453281	0.0106654300950614	NA	NA	0.00857871551124507	0.0250405750057964	0.0178530025504289	0.0134477162068166	0.00811500115928588	0.0222582888940413	0.0433572919081846	0.0259680037097148	0.0134477162068166	0.0111291444470206	0.0185485740783677	0.0187804312543473	0.0192441456063065	0.0201715743102249	0.0183167169023881	0.00996985856712265	NA	0.0136795733827962	0.039647577092511	0.0410387201483886	0.0313007187572455	0.0183167169023881	0.0106654300950614	0.0150707164386738	0.00950614421516346	0.00347785763969395	0.00301414328773476	0.00881057268722467	0.0440528634361234	0.00881057268722467	0.0127521446788778	0.00881057268722467	0.0162300023185718	0.0306051472293067	0.0134477162068166	0.0185485740783677	0.015534430790633	0.0206352886621841	NA	NA	0.00904242986320427	0.0415024345003478	0.0208671458381637	0.0173892881984697	0.0183167169023881	0.0220264317180617	0.0169255738465105	0.00788314398330628	0.027591003941572	0.00626014375144911	0.0255042893577556
